-0.6976403, 3.8748004, 9.0022335, 1623193662520
-0.99929667, 3.9657762, 9.038144, 1623193662541
-0.87719774, 3.9992936, 9.023781, 1623193662559
-0.78861594, 3.9394412, 9.121939, 1623193662580
-0.8245275, 3.9514117, 9.086026, 1623193662600
-0.8149512, 3.9083178, 9.04054, 1623193662620
-0.8508625, 3.867618, 9.081239, 1623193662639
-0.77664554, 3.86283, 9.102785, 1623193662660
-0.7431282, 3.8197362, 9.136302, 1623193662679
-0.77664554, 3.7934012, 9.083632, 1623193662699
-0.77664554, 3.7670662, 9.078844, 1623193662719
-0.7550986, 3.7096076, 9.018992, 1623193662739
-0.7550986, 3.7072136, 9.047722, 1623193662759
-0.7574928, 3.6952431, 9.033357, 1623193662779
-0.7215812, 3.723972, 8.992658, 1623193662799
-0.81973934, 3.7670662, 8.963927, 1623193662818
-0.93226194, 3.7814307, 9.064481, 1623193662838
-0.9202914, 3.7383368, 9.126726, 1623193662859
-0.8676213, 3.692849, 9.131515, 1623193662878
-0.8508625, 3.7072136, 9.114757, 1623193662898
-0.8819859, 3.7335486, 9.169821, 1623193662919
-0.8939564, 3.7957952, 9.157849, 1623193662939
-0.90353274, 3.8005834, 9.11715, 1623193662958
-0.8939564, 3.791007, 9.179397, 1623193662978
-0.84368026, 3.7503073, 9.150667, 1623193662998
-0.8341038, 3.740731, 9.143485, 1623193663017
-0.88438, 3.7622778, 9.050116, 1623193663038
-0.9274738, 3.786219, 9.069268, 1623193663058
-0.9274738, 3.7670662, 8.949563, 1623193663077
-0.9274738, 3.7263665, 9.071663, 1623193663097
-0.9202914, 3.7191842, 9.0668745, 1623193663117
-0.9274738, 3.7096076, 9.112362, 1623193663137
-0.97056746, 3.7048194, 9.078844, 1623193663157
-0.982538, 3.7120016, 9.162639, 1623193663178
-0.9777498, 3.7072136, 9.126726, 1623193663197
-1.004085, 3.688061, 9.1075735, 1623193663217
-1.0184495, 3.688061, 9.136302, 1623193663236
-1.102243, 3.7191842, 9.07645, 1623193663257
-1.080696, 3.7024255, 9.059691, 1623193663276
-1.0184495, 3.6952431, 9.10518, 1623193663297
-1.0280259, 3.7024255, 9.112362, 1623193663316
-1.0471787, 3.7096076, 9.095603, 1623193663336
-1.0567551, 3.714396, 9.083632, 1623193663356
-1.104637, 3.7383368, 9.143485, 1623193663376
-1.104637, 3.7503073, 9.196156, 1623193663395
-1.0471787, 3.7694602, 9.136302, 1623193663417
-1.0160553, 3.7622778, 9.016599, 1623193663435
-1.054361, 3.7263665, 9.1075735, 1623193663457
-1.0926665, 3.6760905, 9.217703, 1623193663475
-1.032814, 3.6329963, 9.234462, 1623193663495
-0.97296166, 3.6258142, 9.1722145, 1623193663515
-0.956203, 3.6449668, 9.112362, 1623193663535
-0.9777498, 3.6545434, 9.062085, 1623193663556
-0.9945085, 3.6593316, 9.050116, 1623193663575
-0.97535574, 3.6090558, 9.148273, 1623193663595
-0.9514147, 3.6234202, 9.167426, 1623193663614
-0.9370501, 3.5970852, 9.160243, 1623193663634
-0.9059268, 3.5851147, 9.074057, 1623193663654
-0.8987446, 3.6042674, 9.009416, 1623193663674
-0.94183826, 3.6329963, 9.074057, 1623193663695
-0.9801439, 3.692849, 9.126726, 1623193663714
-0.956203, 3.6856666, 9.148273, 1623193663735
-0.88677406, 3.66412, 9.18179, 1623193663754
-0.8987446, 3.671302, 9.138698, 1623193663774
-0.97056746, 3.7096076, 9.114757, 1623193663793
-1.0471787, 3.7359426, 9.129121, 1623193663814
-1.0495728, 3.7096076, 9.191367, 1623193663833
-0.98732615, 3.6832726, 9.215308, 1623193663853
-0.94662654, 3.6593316, 9.157849, 1623193663874
-0.9538088, 3.673696, 9.162639, 1623193663893
-0.9921144, 3.7287605, 9.160243, 1623193663912
-0.9681734, 3.697637, 9.141091, 1623193663933
-0.91789734, 3.6521494, 9.097998, 1623193663952
-0.9226855, 3.6353908, 9.083632, 1623193663972
-0.92986786, 3.6329963, 9.112362, 1623193663993
-0.9059268, 3.6497552, 9.074057, 1623193664012
-0.9131092, 3.647361, 9.042933, 1623193664032
-0.88677406, 3.5875087, 9.069268, 1623193664052
-0.8508625, 3.5731442, 9.033357, 1623193664072
-0.8795917, 3.6282084, 9.028568, 1623193664092
-0.9274738, 3.66412, 9.086026, 1623193664111
-0.9107151, 3.6353908, 9.095603, 1623193664133
-0.88438, 3.5922968, 9.188973, 1623193664152
-0.8532567, 3.5875087, 9.22249, 1623193664172
-0.87240946, 3.6066613, 9.169821, 1623193664192
-0.9250796, 3.6569374, 9.095603, 1623193664213
-0.9633852, 3.7048194, 9.167426, 1623193664232
-0.96099114, 3.6856666, 9.203338, 1623193664252
-0.93226194, 3.6018732, 9.248825, 1623193664272
-0.8819859, 3.5348384, 9.224884, 1623193664292
-0.91789734, 3.53005, 9.177003, 1623193664310
-0.98972034, 3.5875087, 9.167426, 1623193664331
-1.0208436, 3.5899026, 9.174608, 1623193664350
-0.92986786, 3.53005, 9.093209, 1623193664371
-0.8245275, 3.4989269, 9.045327, 1623193664390
-0.8556508, 3.53005, 9.023781, 1623193664410
-0.9107151, 3.5946908, 9.016599, 1623193664430
-0.9490206, 3.5875087, 8.973504, 1623193664450
-0.934656, 3.546809, 9.057298, 1623193664470
-0.88438, 3.527656, 9.184184, 1623193664490
-0.88438, 3.5611737, 9.18658, 1623193664511
-0.934656, 3.673696, 9.124332, 1623193664530
-0.9921144, 3.812554, 8.951958, 1623193664549
-1.0830902, 3.886771, 8.755641, 1623193664570
-1.1549131, 3.8724065, 8.595237, 1623193664590
-1.2530711, 3.81016, 8.449197, 1623193664611
-1.3344705, 3.7000315, 8.35822, 1623193664629
-1.4996634, 3.6569374, 8.272034, 1623193664650
-1.7486496, 3.692849, 8.295975, 1623193664669
-1.9114484, 3.71679, 8.473138, 1623193664690
-1.9258128, 3.6760905, 8.724518, 1623193664710
-1.8204726, 3.6760905, 8.801129, 1623193664729
-1.8204726, 3.8053718, 8.935199, 1623193664749
-1.9282069, 3.982535, 9.1075735, 1623193664769
-1.8731427, 4.0687227, 9.344589, 1623193664794
-1.662462, 3.9298646, 9.55527, 1623193664810
-1.3392587, 3.7383368, 9.70131, 1623193664831
-1.0687256, 3.6066613, 9.607941, 1623193664850
-1.004085, 3.6617258, 9.323043, 1623193664869
-1.0112672, 3.812554, 9.018992, 1623193664894
-1.0423905, 3.9729586, 8.786764, 1623193664909
-1.0567551, 4.1333632, 8.640724, 1623193664929
-0.9657793, 4.2410975, 8.635937, 1623193664949
-0.982538, 4.348832, 8.6503, 1623193664969
-1.1477308, 4.4398084, 8.808311, 1623193664988
-1.370382, 4.39432, 9.057298, 1623193665008
-1.4685401, 4.200398, 9.344589, 1623193665028
-1.3248941, 3.9442294, 9.469083, 1623193665048
-1.1644895, 3.812554, 9.600759, 1623193665068
-1.1812482, 3.8484654, 9.643851, 1623193665087
-1.2339183, 3.9681704, 9.588787, 1623193665108
-1.17646, 4.078299, 9.519359, 1623193665128
-1.0950607, 4.219551, 9.469083, 1623193665152
-1.1142135, 4.4852962, 9.40923, 1623193665168
-1.4517814, 4.858775, 9.969449, 1623193665192
-1.564304, 4.6289415, 10.939059, 1623193665208
-1.3033472, 4.116605, 11.523219, 1623193665227
-0.92986786, 3.4438627, 11.487308, 1623193665247
-0.692852, 3.1781178, 10.635009, 1623193665267
-0.63060546, 2.9147668, 9.868897, 1623193665288
-0.49653596, 2.7878797, 9.246431, 1623193665306
-0.34331366, 2.7376037, 8.473138, 1623193665331
0.0062247664, 2.6298692, 8.075717, 1623193665347
0.27436382, 2.6346574, 8.236122, 1623193665372
0.3078812, 2.550864, 9.009416, 1623193665387
0.41561565, 2.1797786, 9.947903, 1623193665407
0.61911404, 1.7584172, 10.84569, 1623193665426
1.0189285, 1.3801497, 11.0180645, 1623193665448
1.2846736, 1.1670749, 10.503333, 1623193665467
1.2774913, 1.4040906, 9.418806, 1623193665491
0.6550255, 1.9307925, 8.056564, 1623193665506
-0.034474913, 2.6585984, 6.921761, 1623193665527
-0.36007234, 3.1134772, 6.4788527, 1623193665551
-0.30500808, 3.4749858, 6.4453354, 1623193665567
-0.2595202, 3.7742484, 6.7589626, 1623193665591
-0.4366835, 4.0447817, 7.374246, 1623193665606
-0.67609334, 4.1573043, 8.238516, 1623193665625
-0.63060546, 4.0375996, 8.899287, 1623193665651
-0.57793534, 3.8700123, 9.308679, 1623193665665
-0.60427046, 3.8771946, 9.428384, 1623193665685
-0.71679306, 3.8915591, 9.220097, 1623193665704
-0.81734514, 3.9274707, 9.086026, 1623193665725
-0.96099114, 4.0759053, 8.928017, 1623193665745
-1.0759078, 4.317709, 8.736488, 1623193665765
-1.1094252, 4.5044484, 8.808311, 1623193665784
-1.128578, 4.5571184, 9.167426, 1623193665804
-1.1692777, 4.6241536, 9.457112, 1623193665824
-1.2674357, 4.777376, 10.170553, 1623193665843
-1.1237898, 4.470931, 11.757841, 1623193665863
-0.95859694, 3.8245244, 13.110506, 1623193665884
-0.9131092, 3.204453, 12.969255, 1623193665903
-0.92986786, 2.864491, 12.14808, 1623193665923
-0.97296166, 2.8261852, 11.128194, 1623193665948
-1.0783019, 2.7998502, 9.713281, 1623193665963
-1.370382, 3.0272896, 7.932071, 1623193665983
-1.8731427, 3.2858522, 7.3191814, 1623193666004
-2.2250752, 3.4103453, 7.8482776, 1623193666028
-2.3304155, 3.4654098, 8.374979, 1623193666043
-2.196346, 3.257123, 8.858587, 1623193666063
-1.8755368, 2.7950618, 9.686946, 1623193666088
-1.6887971, 2.2827249, 10.819354, 1623193666103
-1.3895347, 1.9140338, 11.24311, 1623193666128
-1.0783019, 1.6818061, 10.43151, 1623193666142
-0.91550326, 1.5357661, 9.524146, 1623193666162
-0.9849322, 1.6889884, 8.635937, 1623193666182
-1.2123715, 2.0145857, 7.5633793, 1623193666203
-1.2937708, 2.3114538, 6.859514, 1623193666227
-1.2530711, 2.5628345, 6.462094, 1623193666242
-1.1932187, 2.7878797, 6.4237885, 1623193666261
-1.1070311, 3.0009544, 6.5674343, 1623193666281
-1.0830902, 3.187694, 7.04386, 1623193666301
-1.080696, 3.2834582, 8.032623, 1623193666322
-0.87719774, 3.3289459, 8.935199, 1623193666341
-0.53962976, 3.180512, 9.871291, 1623193666362
-0.16615035, 3.1254478, 10.515304, 1623193666381
0.044530347, 3.2212117, 10.757108, 1623193666402
0.06368313, 3.6234202, 10.716409, 1623193666422
-0.3074022, 3.9753528, 11.808118, 1623193666441
-0.38401335, 3.8245244, 12.907008, 1623193666460
0.16662937, 3.2666993, 13.251759, 1623193666481
0.9662584, 2.5939577, 13.349916, 1623193666501
1.7778579, 2.1702023, 12.181597, 1623193666521
2.1082435, 2.0816205, 10.192101, 1623193666541
1.58633, 2.5053759, 8.212181, 1623193666560
1.0596282, 3.1446004, 6.948096, 1623193666580
0.55926156, 3.5994792, 7.1276536, 1623193666601
0.42279795, 3.9298646, 8.161905, 1623193666620
0.61911404, 3.5683558, 9.102785, 1623193666641
0.9255587, 2.8094265, 10.12746, 1623193666659
1.4043784, 2.0864089, 10.9223, 1623193666680
1.9047451, 1.5908304, 10.821749, 1623193666700
1.8640454, 1.3945143, 10.156189, 1623193666720
1.3612846, 1.411273, 8.67903, 1623193666739
0.45631537, 1.7392645, 7.1731415, 1623193666759
-0.48695958, 2.3737006, 6.186773, 1623193666779
-0.9849322, 2.8237913, 6.0311565, 1623193666800
-0.934656, 3.0919302, 6.2945075, 1623193666819
-0.7934042, 3.3887985, 6.768539, 1623193666844
-0.6856698, 3.5085034, 7.405369, 1623193666858
-0.59229994, 3.5420206, 8.3223095, 1623193666884
-0.50371826, 3.5587795, 9.095603, 1623193666899
-0.41274253, 3.7120016, 9.495418, 1623193666920
-0.35289007, 4.0759053, 9.655823, 1623193666938
-0.37204283, 4.511631, 9.8281975, 1623193666958
0.7531836, 4.4158673, 10.852872, 1623193666978
1.6629411, 2.3090599, 10.488969, 1623193666999
0.63347864, 5.246619, 9.366137, 1623193667019
0.17141758, 7.8083053, 9.868897, 1623193667038
-0.34091955, 5.732621, 12.641263, 1623193667057
-1.6457033, 4.389532, 14.908476, 1623193667078
-2.050306, 3.5659616, 13.958017, 1623193667098
-1.5858508, 2.1773844, 12.655628, 1623193667119
-0.63539374, 1.8374225, 11.544766, 1623193667138
-0.051233605, 2.2516017, 9.840168, 1623193667159
-0.70482254, 2.8022442, 8.736488, 1623193667177
-1.9066601, 2.8549144, 8.415679, 1623193667198
-2.1053705, 2.584381, 7.9129176, 1623193667218
-1.6457033, 2.354548, 7.5585914, 1623193667237
-1.1644895, 2.3186364, 8.063746, 1623193667257
-0.7670691, 2.3760946, 8.710154, 1623193667277
-0.41753072, 2.4479177, 8.860981, 1623193667300
0.08523004, 2.4934053, 8.841828, 1623193667317
0.5544734, 2.3976417, 8.571296, 1623193667337
0.70530164, 2.5125585, 8.137964, 1623193667357
0.4802563, 2.9722252, 7.869824, 1623193667376
0.43716252, 3.3720396, 7.7596955, 1623193667397
0.5089855, 3.6425729, 7.594503, 1623193667416
0.40125108, 3.987323, 7.2712994, 1623193667436
0.23605826, 4.291374, 7.1899, 1623193667457
0.18817626, 4.490084, 7.505921, 1623193667477
0.28394023, 4.5212073, 8.035017, 1623193667495
0.38449237, 4.564301, 8.39892, 1623193667516
0.473074, 4.5451484, 9.038144, 1623193667540
0.5808084, 4.470931, 9.607941, 1623193667557
0.6574197, 4.3129206, 10.012544, 1623193667576
0.738819, 4.116605, 10.395598, 1623193667596
0.7531836, 4.1596985, 10.493756, 1623193667620
0.6406609, 4.013658, 11.788964, 1623193667636
0.94471157, 3.376828, 12.789698, 1623193667660
1.3373437, 2.7950618, 13.038684, 1623193667676
1.8329221, 2.048103, 12.959679, 1623193667694
2.3668063, 1.5022488, 11.408302, 1623193667715
2.4314466, 1.3250854, 9.2368555, 1623193667734
2.1082435, 1.7225059, 8.319916, 1623193667760
1.5815418, 2.3162422, 8.600024, 1623193667775
1.198486, 2.7663326, 9.26319, 1623193667799
1.1266631, 2.8381557, 9.557665, 1623193667819
1.5432361, 2.701692, 9.282343, 1623193667834
1.6988527, 2.3497596, 8.894499, 1623193667854
1.7275817, 2.4120061, 8.920835, 1623193667874
1.3134027, 2.359336, 8.815494, 1623193667896
0.9375292, 2.4335532, 7.7501197, 1623193667915
0.37731007, 2.704086, 6.6823516, 1623193667933
-0.3672546, 2.890826, 6.234655, 1623193667953
-0.7790396, 3.1182654, 6.4716706, 1623193667973
-0.8149512, 3.326552, 6.7613564, 1623193667998
-0.77425146, 3.4989269, 7.1899, 1623193668013
-0.7215812, 3.5851147, 7.5370445, 1623193668034
-0.7550986, 3.6521494, 7.941647, 1623193668053
-0.8700154, 3.81016, 8.604814, 1623193668073
-0.862833, 4.039994, 9.212914, 1623193668092
-0.82931566, 4.209975, 9.471477, 1623193668112
-0.862833, 4.3584085, 9.55527, 1623193668133
-0.8915622, 4.4757195, 9.663005, 1623193668156
-0.87240946, 4.48769, 9.885655, 1623193668172
-0.7407341, 4.542754, 10.266317, 1623193668196
-0.7096107, 4.980874, 10.895966, 1623193668212
-0.4678068, 4.542754, 13.340341, 1623193668232
-0.04165721, 3.6282084, 13.852677, 1623193668257
0.07086544, 2.69451, 12.868703, 1623193668272
0.12114149, 2.1486554, 11.223957, 1623193668292
-0.07517459, 2.0648618, 9.797074, 1623193668312
-0.8532567, 2.5556521, 8.348644, 1623193668337
-2.0072122, 3.3361282, 8.161905, 1623193668351
-2.8547235, 3.6162379, 8.501866, 1623193668372
-2.8906348, 3.3361282, 9.18658, 1623193668392
-2.3471744, 2.6873274, 9.830591, 1623193668411
-2.0886116, 1.9858567, 10.014937, 1623193668436
-1.8132902, 1.5309778, 9.792287, 1623193668451
-1.7223145, 1.3993025, 9.780315, 1623193668471
-1.8348371, 1.509431, 9.32783, 1623193668494
-2.0383356, 1.7919346, 8.655089, 1623193668511
-2.3878741, 1.8613635, 8.164299, 1623193668531
-2.2945044, 1.9140338, 8.013471, 1623193668554
-1.8396254, 1.9379748, 8.171481, 1623193668571
-1.4350226, 2.0816205, 8.319916, 1623193668595
-1.2770121, 2.50777, 8.202604, 1623193668610
-1.4326286, 2.9506783, 8.118811, 1623193668631
-1.4781165, 3.3121874, 8.341462, 1623193668655
-1.5259984, 3.6593316, 8.5976305, 1623193668669
-1.4326286, 3.9346528, 8.616783, 1623193668695
-1.1980069, 4.0519643, 8.564114, 1623193668710
-1.1237898, 4.2746153, 8.518625, 1623193668735
-1.2578593, 4.559513, 8.643119, 1623193668749
-1.3919288, 4.796529, 8.748459, 1623193668770
-1.564304, 4.9880567, 8.9375925, 1623193668789
-1.640915, 5.174796, 9.244038, 1623193668809
-1.5595158, 5.0574856, 9.670186, 1623193668829
-1.4182639, 4.8875046, 10.132249, 1623193668850
-1.2458888, 4.743859, 11.006094, 1623193668870
-1.0495728, 3.5946908, 12.744209, 1623193668889
-0.5851176, 2.6633863, 13.867043, 1623193668909
0.1307179, 1.7871466, 13.862253, 1623193668928
1.1314511, 0.9970939, 12.904614, 1623193668949
1.7156113, 0.94202965, 11.331692, 1623193668969
1.6653353, 1.3586028, 10.010149, 1623193668993
1.4498663, 1.7703878, 9.490629, 1623193669009
1.4474723, 2.06965, 9.564846, 1623193669028
1.6294237, 2.218084, 9.818622, 1623193669048
1.6916703, 2.2324486, 9.643851, 1623193669068
1.5456303, 2.1965373, 9.14588, 1623193669087
1.4498663, 2.1390789, 8.983081, 1623193669108
1.6102709, 2.1390789, 8.851405, 1623193669127
1.7227937, 2.1558375, 8.185846, 1623193669148
1.2463679, 2.4670703, 7.2904525, 1623193669173
0.5640497, 2.898008, 6.8547263, 1623193669187
0.28154612, 3.187694, 6.6584105, 1623193669207
0.3174576, 3.3959806, 6.600952, 1623193669232
0.20972314, 3.6425729, 6.84515, 1623193669247
-0.022504423, 3.886771, 7.2186294, 1623193669268
-0.21163821, 4.1142106, 7.692661, 1623193669287
-0.32176676, 4.224339, 8.123599, 1623193669306
-0.37443694, 4.3368616, 8.360615, 1623193669326
-0.448654, 4.4517784, 8.470743, 1623193669346
-0.5994822, 4.5906363, 8.540173, 1623193669366
-0.67609334, 4.602607, 8.516232, 1623193669386
-0.64736414, 4.597819, 8.509049, 1623193669405
-0.64736414, 4.640912, 8.379767, 1623193669425
-0.7574928, 4.7678, 8.56172, 1623193669451
-0.8149512, 4.9449625, 8.88971, 1623193669466
-0.71918714, 4.906657, 9.248825, 1623193669485
-0.5683589, 4.8707457, 9.557665, 1623193669507
-0.52047694, 5.220284, 9.775527, 1623193669526
-0.2451556, 4.9545393, 11.322116, 1623193669551
-0.2427615, 4.466143, 12.267784, 1623193669567
-0.2451556, 4.1333632, 12.291725, 1623193669588
-0.2212146, 3.714396, 11.398726, 1623193669606
-0.15896805, 3.4869564, 9.83538, 1623193669627
-0.40316612, 3.4845624, 8.487502, 1623193669646
-1.2099774, 4.013658, 8.044594, 1623193669670
-2.0479121, 4.413473, 8.542566, 1623193669685
-2.2083166, 4.2506742, 9.303889, 1623193669706
-1.6744325, 3.6282084, 9.799468, 1623193669730
-1.1884304, 2.8860376, 10.146612, 1623193669745
-0.90353274, 2.3713064, 10.283076, 1623193669769
-0.93226194, 2.2587838, 10.024513, 1623193669784
-1.128578, 2.3856711, 9.354165, 1623193669804
-1.2841945, 2.4934053, 8.688606, 1623193669823
-1.3512292, 2.5915637, 8.367798, 1623193669844
-1.1477308, 2.720845, 8.432438, 1623193669863
-0.6114527, 2.816609, 8.238516, 1623193669883
-0.35289007, 3.0033486, 7.982347, 1623193669905
-0.4342894, 3.3457046, 7.8147597, 1623193669924
-0.6234232, 3.688061, 7.8075776, 1623193669944
-0.71679306, 3.9538057, 7.8674297, 1623193669968
-0.64736414, 4.116605, 7.9536176, 1623193669984
-0.570753, 4.1836395, 8.262457, 1623193670003
-0.472595, 4.2147627, 8.815494, 1623193670023
-0.4342894, 4.2219453, 9.133908, 1623193670043
-0.448654, 4.2841916, 9.2368555, 1623193670068
-0.41513664, 4.344044, 9.179397, 1623193670082
-0.55399436, 4.4398084, 9.059691, 1623193670108
-0.88438, 4.753435, 9.390078, 1623193670122
-0.77425146, 4.518813, 10.230407, 1623193670142
-0.40077204, 4.0280232, 10.6134615, 1623193670162
0.0062247664, 3.6952431, 10.836113, 1623193670183
0.27675793, 3.381616, 11.030035, 1623193670202
0.37252188, 3.1062949, 11.030035, 1623193670226
0.50180316, 3.0464425, 10.6781025, 1623193670247
0.6262963, 2.98659, 10.160977, 1623193670262
